"","PlayerID","Age","Gender","PlayTimeHours","InGamePurchases","GameDifficulty","SessionsPerWeek","AvgSessionDurationMinutes","PlayerLevel","AchievementsUnlocked","EngagementLevel","Location_USA","Location_Europe","Location_Asia","Location_Other","Genre_Strategy","Genre_Sports","Genre_Action","Genre_RPG","Genre_Simulation"
"49",39046,27,1,0.410310896,0,0,16,115,55,10,2,0,0,1,0,1,0,0,0,0
"50",39047,16,0,16.85821244,0,0,5,132,45,1,1,1,0,0,0,0,1,0,0,0
"51",39048,46,1,3.017669034,0,2,17,50,55,8,1,1,0,0,0,0,1,0,0,0
"52",39049,45,1,9.323642142,0,2,7,87,52,18,1,1,0,0,0,0,0,0,1,0
"53",39050,25,0,4.272298227,0,0,7,149,80,39,1,0,1,0,0,0,0,0,1,0
"54",39051,18,0,4.163793721,0,1,1,140,68,9,0,1,0,0,0,0,0,0,1,0
"55",39052,48,1,11.26057265,0,2,4,105,52,47,1,1,0,0,0,0,0,1,0,0
"56",39053,30,1,22.51218908,0,0,0,62,67,21,0,1,0,0,0,0,0,0,1,0
"57",39054,45,0,13.04918479,0,0,7,99,45,37,1,1,0,0,0,0,1,0,0,0
"58",39055,39,1,6.4452873,0,1,0,126,51,19,0,1,0,0,0,0,0,1,0,0
"59",39056,22,0,21.21957273,0,0,11,116,85,35,2,0,0,1,0,0,0,0,0,1
"60",39057,22,1,8.913347343,1,2,19,112,48,38,2,1,0,0,0,0,0,1,0,0
"61",39058,48,1,1.169110508,0,0,19,55,37,0,1,0,1,0,0,0,1,0,0,0
"62",39059,29,0,17.77880042,0,0,10,25,47,8,0,0,1,0,0,0,0,1,0,0
"63",39060,19,1,4.098020241,1,0,17,110,9,44,2,0,1,0,0,1,0,0,0,0
"64",39061,33,1,18.54112713,0,1,10,165,84,30,2,0,0,0,1,1,0,0,0,0
"65",39062,24,1,18.4312431,0,0,12,19,52,23,0,0,1,0,0,1,0,0,0,0
"66",39063,23,1,12.96375975,1,0,12,99,93,47,2,0,0,1,0,0,0,1,0,0
"67",39064,43,1,13.59713996,0,1,12,56,59,1,1,1,0,0,0,0,0,0,0,1
"68",39065,33,1,7.375178311,0,2,13,158,79,1,2,0,0,1,0,0,0,1,0,0
"69",39066,27,1,1.553854472,0,2,19,145,49,18,2,0,0,1,0,0,0,0,0,1
"70",39067,30,0,1.909132994,1,0,0,112,84,28,0,1,0,0,0,0,1,0,0,0
"71",39068,44,0,6.351735356,0,1,7,124,36,46,1,0,0,1,0,0,0,0,0,1
"72",39069,19,0,8.217364594,0,2,2,90,94,30,1,0,1,0,0,0,1,0,0,0
"73",39070,47,1,22.90870141,0,0,0,153,25,12,0,0,1,0,0,0,1,0,0,0
"74",39071,33,1,23.81722014,0,0,14,58,84,20,1,0,0,1,0,0,0,0,0,1
"75",39072,33,1,1.857082751,0,0,15,134,15,35,2,1,0,0,0,0,1,0,0,0
"76",39073,31,1,5.803598772,0,1,0,75,84,10,0,1,0,0,0,0,1,0,0,0
"77",39074,38,1,0.325677964,0,1,5,28,38,17,0,0,0,1,0,0,1,0,0,0
"78",39075,42,0,14.74446731,1,2,13,85,28,32,1,0,0,1,0,1,0,0,0,0
"79",39076,36,1,17.10985908,0,2,5,59,62,31,1,0,0,1,0,0,0,0,1,0
"80",39077,30,1,5.712441008,1,0,16,169,69,16,2,0,0,1,0,0,0,1,0,0
"81",39078,49,1,3.396529733,0,1,3,115,59,8,1,0,1,0,0,0,1,0,0,0
"82",39079,41,1,0.954426886,1,0,1,135,17,37,0,1,0,0,0,0,0,0,0,1
"83",39080,26,1,16.47349711,0,0,13,96,58,47,1,1,0,0,0,0,0,1,0,0
"84",39081,42,1,10.95217299,0,0,6,29,74,21,0,0,0,0,1,1,0,0,0,0
"85",39082,15,1,19.53281095,0,0,0,149,14,42,0,1,0,0,0,0,0,0,1,0
"86",39083,32,1,16.68752676,0,0,8,57,88,8,1,1,0,0,0,0,0,0,1,0
"87",39084,37,1,16.86041611,0,0,5,62,15,8,0,0,0,1,0,0,0,0,1,0
"88",39085,36,1,12.48446616,0,1,9,85,71,35,1,0,0,1,0,0,0,0,1,0
"89",39086,18,1,17.79710736,0,0,11,108,3,27,1,0,1,0,0,0,0,0,0,1
"90",39087,25,1,15.39467391,1,0,18,57,85,30,1,1,0,0,0,0,0,0,1,0
"91",39088,32,0,7.299813573,1,0,6,87,25,5,1,0,1,0,0,0,1,0,0,0
"92",39089,21,1,23.20888229,1,0,1,101,32,43,0,0,0,1,0,0,1,0,0,0
"93",39090,35,0,14.84792871,0,0,16,73,81,29,1,0,0,1,0,0,0,0,0,1
"94",39091,49,1,22.1789803,0,0,10,51,23,18,1,0,1,0,0,0,0,0,0,1
"95",39092,44,0,23.0835815,0,2,3,148,4,34,1,0,1,0,0,0,0,1,0,0
"96",39093,31,0,8.168674387,0,0,0,117,72,26,0,1,0,0,0,1,0,0,0,0
"97",39094,47,0,21.45580858,0,2,1,87,70,18,0,1,0,0,0,0,1,0,0,0
"98",39095,30,1,10.78680607,0,0,8,107,16,24,1,0,0,1,0,0,0,1,0,0
"99",39096,29,1,21.46884673,1,1,0,152,10,36,0,0,1,0,0,0,0,1,0,0
"100",39097,27,0,15.34382723,0,1,1,138,53,11,0,0,1,0,0,0,1,0,0,0
"101",39098,17,1,6.636505887,1,1,1,98,66,42,0,0,0,1,0,0,1,0,0,0
"102",39099,38,0,21.40344198,0,2,1,154,21,32,0,0,1,0,0,0,0,0,1,0
"103",39100,37,0,18.95074989,0,1,8,95,77,12,1,0,1,0,0,0,0,1,0,0
"104",39101,15,0,7.017744327,1,2,9,155,86,21,2,0,0,0,1,0,1,0,0,0
"105",39102,46,1,6.529561932,0,2,5,45,13,23,0,1,0,0,0,1,0,0,0,0
"106",39103,47,1,20.46062051,0,0,3,10,18,49,0,1,0,0,0,1,0,0,0,0
"107",39104,44,1,13.19935448,0,0,3,146,49,35,1,0,1,0,0,0,1,0,0,0
"108",39105,16,0,8.308274366,0,0,5,168,80,24,1,1,0,0,0,0,1,0,0,0
"109",39106,32,1,8.112103189,0,1,14,98,63,13,1,1,0,0,0,0,0,0,1,0
"110",39107,44,1,17.3709429,0,0,1,105,62,20,0,0,1,0,0,0,1,0,0,0
"111",39108,32,0,19.44357681,0,1,16,144,69,29,2,1,0,0,0,0,1,0,0,0
"112",39109,19,0,14.64574377,0,0,14,70,39,0,1,1,0,0,0,0,0,0,0,1
"113",39110,19,1,7.951702268,1,0,17,59,58,35,1,0,1,0,0,0,0,0,0,1
"114",39111,22,1,10.56039386,0,1,9,164,8,31,2,0,0,1,0,0,0,1,0,0
"115",39112,23,1,8.737588892,0,2,14,57,61,13,1,0,0,1,0,0,0,0,0,1
"116",39113,46,1,14.73037081,0,2,12,71,58,13,1,0,1,0,0,0,0,0,1,0
"117",39114,28,1,22.55659672,0,0,14,41,35,29,1,0,0,1,0,1,0,0,0,0
"118",39115,27,0,15.22741284,0,0,15,150,54,40,2,1,0,0,0,0,1,0,0,0
"119",39116,32,0,22.0942152,0,0,17,24,73,36,1,0,0,1,0,0,1,0,0,0
"120",39117,18,0,23.36269709,0,0,4,28,46,45,0,1,0,0,0,0,0,0,1,0
"121",39118,36,1,15.662632,0,0,1,47,24,6,0,0,0,1,0,0,0,0,0,1
"122",39119,34,0,11.55646506,0,0,5,129,23,3,1,1,0,0,0,0,1,0,0,0
"123",39120,29,1,23.15009805,0,1,8,59,82,22,1,0,0,1,0,0,0,1,0,0
"124",39121,21,0,18.805576,0,0,11,46,84,23,1,0,0,1,0,0,0,1,0,0
"125",39122,27,0,22.90603313,0,1,2,87,38,7,0,0,0,1,0,0,1,0,0,0
"126",39123,48,0,14.4071463,0,0,15,173,59,8,2,1,0,0,0,0,0,0,1,0
"127",39124,44,1,19.8291559,0,1,18,38,19,29,1,0,0,0,1,0,0,0,0,1
"128",39125,19,1,3.974784827,1,2,18,117,1,14,2,0,1,0,0,0,0,0,0,1
"129",39126,15,0,6.622070043,0,0,15,92,7,2,1,1,0,0,0,1,0,0,0,0
"130",39127,45,0,21.93610845,1,0,16,77,98,1,1,0,1,0,0,0,0,1,0,0
"131",39128,34,1,6.891377323,0,1,19,74,72,23,2,1,0,0,0,0,0,0,0,1
"132",39129,33,0,8.568283032,1,0,12,160,15,42,2,1,0,0,0,1,0,0,0,0
"133",39130,43,0,16.79421396,0,2,19,118,38,9,2,1,0,0,0,0,1,0,0,0
"134",39131,24,1,9.952038217,1,1,8,163,31,41,1,1,0,0,0,0,0,0,1,0
"135",39132,43,1,21.87304529,0,0,1,70,71,12,0,1,0,0,0,1,0,0,0,0
"136",39133,45,0,5.050301002,0,0,19,28,84,26,1,0,0,1,0,0,1,0,0,0
"137",39134,25,1,14.05442911,0,1,5,91,53,22,1,0,1,0,0,0,1,0,0,0
"138",39135,37,0,9.835422855,0,0,4,171,15,14,1,1,0,0,0,0,0,1,0,0
"139",39136,44,0,11.91076672,1,0,5,91,11,32,1,1,0,0,0,1,0,0,0,0
"140",39137,39,1,17.11049227,0,0,8,152,3,37,1,0,0,0,1,0,0,1,0,0
"141",39138,30,0,11.8679819,0,1,13,175,71,25,2,0,0,1,0,1,0,0,0,0
"142",39139,37,1,18.69280685,1,0,1,30,14,26,0,0,1,0,0,1,0,0,0,0
"143",39140,47,1,3.029358268,0,0,6,52,96,5,0,1,0,0,0,0,0,1,0,0
"144",39141,42,0,6.931326197,0,0,12,62,29,37,1,0,1,0,0,0,0,0,0,1
"145",39142,41,1,20.98224851,0,0,0,102,3,25,0,0,1,0,0,0,0,1,0,0
"146",39143,20,1,5.996845813,0,0,19,63,18,32,1,0,0,0,1,0,0,0,1,0
"147",39144,20,1,0.679781097,0,0,1,111,22,27,0,0,1,0,0,0,0,1,0,0
"148",39145,39,1,10.86978542,0,0,3,142,71,48,1,0,1,0,0,0,0,1,0,0
"149",39146,27,1,8.101194195,1,0,11,23,19,48,0,0,1,0,0,1,0,0,0,0
"150",39147,47,1,8.886479478,0,0,9,32,49,8,0,0,0,0,1,0,0,1,0,0
"151",39148,47,0,8.543856267,1,0,1,73,10,41,0,1,0,0,0,0,0,0,0,1
"152",39149,39,1,5.947396596,0,1,19,14,29,21,0,0,0,1,0,0,0,1,0,0
"153",39150,28,1,18.72536182,0,2,7,53,95,25,1,0,1,0,0,0,0,0,1,0
"154",39151,23,0,1.190655194,1,1,9,46,62,12,2,0,0,1,0,0,0,0,0,1
"155",39152,32,1,12.13448081,0,0,7,106,26,15,1,0,1,0,0,0,1,0,0,0
"156",39153,29,1,12.41233353,0,2,6,39,90,37,1,0,1,0,0,0,0,1,0,0
"157",39154,18,0,1.198549259,1,2,7,68,51,5,1,1,0,0,0,1,0,0,0,0
"158",39155,48,1,0.158228895,0,0,8,12,10,46,0,0,1,0,0,0,0,0,0,1
"159",39156,31,1,12.38042703,0,1,15,126,33,47,2,0,1,0,0,0,1,0,0,0
"160",39157,21,1,19.4706521,0,1,12,179,18,18,2,0,1,0,0,0,0,0,1,0
"161",39158,46,0,4.42487292,0,2,4,76,72,19,1,1,0,0,0,0,0,0,1,0
"162",39159,37,0,0.874648793,0,0,19,165,70,46,2,0,0,1,0,0,0,0,0,1
"163",39160,34,1,8.121401394,0,1,2,147,74,37,1,0,0,1,0,0,1,0,0,0
"164",39161,16,1,9.517497387,0,1,17,108,58,15,2,0,1,0,0,0,0,0,1,0
"165",39162,35,0,9.029974769,0,0,7,178,48,21,1,0,0,1,0,0,0,0,0,1
"166",39163,26,1,22.91460335,1,0,0,165,95,4,0,1,0,0,0,0,0,0,0,1
"167",39164,41,1,1.944658272,0,2,2,40,68,0,0,0,1,0,0,1,0,0,0,0
"168",39165,24,1,9.991110753,0,2,1,174,87,12,0,0,1,0,0,1,0,0,0,0
"169",39166,22,0,6.500448985,0,2,2,41,44,18,2,0,1,0,0,0,0,1,0,0
"170",39167,35,0,11.09342611,1,0,17,179,98,43,2,0,1,0,0,0,0,0,0,1
"171",39168,36,1,8.194845057,1,0,17,129,64,9,2,0,0,1,0,0,0,0,1,0
"172",39169,27,1,2.753342344,0,0,5,153,69,5,1,1,0,0,0,0,0,1,0,0
"173",39170,26,1,8.564732735,0,2,11,128,65,31,0,1,0,0,0,0,0,1,0,0
"174",39171,31,1,19.70875228,0,0,17,18,14,34,0,1,0,0,0,0,0,0,1,0
"175",39172,23,1,11.46834741,0,0,14,31,43,2,1,1,0,0,0,0,0,0,1,0
"176",39173,26,1,19.92357244,1,0,19,138,58,11,2,0,0,0,1,0,0,0,0,1
"177",39174,23,1,9.709327911,0,0,14,42,71,7,1,1,0,0,0,0,0,1,0,0
"178",39175,44,1,3.913986751,0,1,3,16,20,2,0,0,1,0,0,0,1,0,0,0
"179",39176,20,1,18.18338583,1,0,5,123,63,2,1,0,0,0,1,0,1,0,0,0
"180",39177,39,0,19.38951752,0,2,12,30,33,19,0,0,1,0,0,0,0,0,0,1
"181",39178,42,1,16.54009895,0,2,9,50,87,24,1,1,0,0,0,0,0,0,0,1
"182",39179,24,0,9.699123899,0,1,19,80,92,14,2,0,0,1,0,0,0,0,1,0
"183",39180,42,1,17.82060713,0,0,13,105,45,27,2,0,1,0,0,0,0,0,1,0
"184",39181,43,1,14.57483768,0,1,13,26,5,17,0,0,0,0,1,0,0,0,0,1
"185",39182,25,1,19.28514694,0,0,19,34,7,5,1,0,0,1,0,0,1,0,0,0
"186",39183,35,0,13.64876713,0,0,10,51,69,35,1,0,0,0,1,0,0,1,0,0
"187",39184,40,1,21.14390964,1,1,6,71,11,41,1,0,0,1,0,1,0,0,0,0
"188",39185,32,1,8.029157547,0,2,6,102,23,31,1,1,0,0,0,0,0,1,0,0
"189",39186,18,1,17.46851642,0,1,2,157,78,44,1,0,0,1,0,1,0,0,0,0
"190",39187,29,0,9.422701066,0,0,8,170,82,3,1,0,1,0,0,1,0,0,0,0
"191",39188,37,0,13.01795147,0,1,15,151,24,43,2,1,0,0,0,0,1,0,0,0
"192",39189,20,0,10.62034453,0,0,3,110,25,23,1,0,1,0,0,0,1,0,0,0
"193",39190,21,1,21.54658551,0,0,1,169,78,20,0,1,0,0,0,0,0,1,0,0
"194",39191,29,0,21.8488638,0,0,2,42,65,8,0,0,0,1,0,0,0,0,0,1
"195",39192,23,1,10.51999162,0,2,11,117,41,41,2,1,0,0,0,0,1,0,0,0
"196",39193,44,0,10.78602293,1,1,6,111,53,1,1,0,0,1,0,0,0,1,0,0
"197",39194,42,0,13.04423212,0,0,15,10,15,27,0,0,1,0,0,0,0,0,1,0
"198",39195,44,1,3.639877007,0,0,16,169,74,36,1,0,0,1,0,0,1,0,0,0
"199",39196,22,0,21.22458791,1,0,1,58,83,24,0,1,0,0,0,0,1,0,0,0
"200",39197,49,0,17.48403566,0,2,1,139,84,41,2,0,1,0,0,0,0,0,1,0
"201",39198,49,1,10.5153625,1,0,3,85,77,22,1,0,0,1,0,0,0,0,1,0
"202",39199,40,0,1.448390286,0,1,8,73,89,44,1,1,0,0,0,1,0,0,0,0
"203",39200,44,1,9.72893099,1,2,18,40,31,3,1,0,0,1,0,1,0,0,0,0
"204",39201,49,0,0.64803254,0,0,17,15,20,43,0,1,0,0,0,1,0,0,0,0
"205",39202,25,1,2.912911423,0,2,19,21,19,34,1,0,0,1,0,0,0,1,0,0
"206",39203,34,1,20.96483553,0,0,11,71,74,46,1,0,1,0,0,1,0,0,0,0
"207",39204,45,1,8.023078847,0,0,17,72,17,16,1,0,1,0,0,1,0,0,0,0
"208",39205,48,0,22.87071143,0,2,5,139,30,30,1,1,0,0,0,0,1,0,0,0
"209",39206,26,0,4.546920884,0,0,7,24,48,14,0,0,0,1,0,0,0,0,1,0
"210",39207,42,1,13.0809672,0,0,19,171,86,47,2,1,0,0,0,0,0,1,0,0
"211",39208,17,1,16.43417662,0,1,9,121,88,1,1,1,0,0,0,0,0,0,1,0
"212",39209,19,0,19.11501008,0,1,15,47,28,33,1,1,0,0,0,1,0,0,0,0
"213",39210,27,1,2.388502347,0,1,0,62,79,34,0,0,0,0,1,0,0,0,0,1
"214",39211,26,0,14.85548114,1,1,19,86,94,36,2,0,1,0,0,1,0,0,0,0
"215",39212,15,0,9.141675779,0,2,12,103,50,35,0,0,1,0,0,1,0,0,0,0
"216",39213,33,0,2.043361621,0,0,0,51,8,8,0,1,0,0,0,1,0,0,0,0
"217",39214,43,0,7.479504696,1,0,6,164,96,34,1,0,1,0,0,1,0,0,0,0
"218",39215,39,0,17.16538502,1,0,18,119,24,3,2,1,0,0,0,0,0,0,1,0
"219",39216,30,1,8.444188789,0,1,15,73,85,23,1,0,0,0,1,0,0,1,0,0
"220",39217,31,1,6.528160805,0,0,12,75,2,11,1,1,0,0,0,0,1,0,0,0
"221",39218,42,1,15.79353424,0,0,1,69,10,15,0,0,0,0,1,0,1,0,0,0
"222",39219,19,0,21.43785085,0,1,6,103,5,3,1,0,1,0,0,1,0,0,0,0
"223",39220,15,0,5.166310408,0,0,5,176,92,2,1,0,1,0,0,1,0,0,0,0
"224",39221,17,1,18.2881404,1,2,17,145,24,25,2,0,0,1,0,0,0,0,0,1
"225",39222,38,1,23.06745433,0,2,3,92,64,34,1,0,1,0,0,0,0,0,0,1
"226",39223,43,1,0.501482821,0,2,18,143,57,15,2,1,0,0,0,0,1,0,0,0
"227",39224,29,0,7.684881568,0,1,17,64,30,28,1,0,1,0,0,0,0,1,0,0
"228",39225,18,1,23.8596795,0,1,19,84,63,45,0,0,1,0,0,1,0,0,0,0
"229",39226,15,1,22.08977847,0,1,10,62,63,15,2,1,0,0,0,0,0,0,1,0
"230",39227,29,1,11.97482419,0,2,12,137,1,35,2,0,1,0,0,0,1,0,0,0
"231",39228,38,1,16.84232091,0,0,8,167,8,29,1,1,0,0,0,0,0,0,0,1
"232",39229,45,1,9.879414389,0,0,1,110,77,27,0,0,0,0,1,0,0,1,0,0
"233",39230,34,1,8.373993067,0,1,6,102,29,44,1,0,1,0,0,0,0,0,1,0
"234",39231,24,0,21.35794722,0,0,13,45,51,46,1,1,0,0,0,0,0,1,0,0
"235",39232,25,1,10.17058497,0,0,2,104,43,22,0,0,0,1,0,0,0,1,0,0
"236",39233,32,1,18.1611516,0,0,10,157,70,26,2,1,0,0,0,0,1,0,0,0
"237",39234,48,1,18.76755983,0,0,19,79,51,45,2,0,1,0,0,0,0,1,0,0
"238",39235,42,0,23.44111356,0,1,18,56,93,33,1,0,0,0,1,0,0,0,0,1
"239",39236,30,1,12.09239811,0,1,11,130,12,47,2,0,0,1,0,0,0,1,0,0
"240",39237,38,1,4.078253949,1,1,4,105,39,24,1,1,0,0,0,0,0,1,0,0
"241",39238,26,1,14.67955773,0,0,13,120,75,37,2,0,1,0,0,1,0,0,0,0
"242",39239,21,1,1.05356789,0,0,10,164,47,4,2,0,0,1,0,0,0,0,0,1
"243",39240,31,1,11.43118615,0,0,19,50,60,6,1,1,0,0,0,0,1,0,0,0
"244",39241,18,1,20.65813685,0,2,10,117,38,28,1,1,0,0,0,0,0,0,0,1
"245",39242,47,1,18.80025253,0,2,14,52,90,11,1,1,0,0,0,0,0,0,1,0
"246",39243,33,1,1.58778726,0,0,12,34,15,38,1,0,0,0,1,0,0,1,0,0
"247",39244,40,0,12.58225054,0,2,5,152,87,10,1,0,0,1,0,1,0,0,0,0
"248",39245,25,0,0.894533572,0,1,17,145,14,31,2,0,0,1,0,0,0,1,0,0
"249",39246,45,1,18.86754642,0,1,14,52,56,30,1,1,0,0,0,1,0,0,0,0
"250",39247,15,1,22.41708758,0,2,1,42,62,40,0,0,1,0,0,1,0,0,0,0
"251",39248,43,1,6.391966152,0,1,0,102,5,28,0,0,1,0,0,1,0,0,0,0
"252",39249,39,1,17.30636278,0,1,6,17,93,41,0,0,0,1,0,0,0,0,1,0
"253",39250,32,1,10.38064592,1,0,8,157,80,41,2,0,1,0,0,0,1,0,0,0
"254",39251,17,1,7.361387105,0,0,4,145,21,42,1,0,1,0,0,0,0,0,0,1
"255",39252,32,0,9.674933513,0,0,13,176,26,22,2,0,1,0,0,0,1,0,0,0
"256",39253,21,0,0.970439457,1,1,6,56,50,25,1,1,0,0,0,1,0,0,0,0
"257",39254,42,0,3.840536226,0,0,11,144,96,11,2,1,0,0,0,0,0,0,0,1
"258",39255,31,1,5.33383548,0,0,13,92,47,10,1,0,1,0,0,0,1,0,0,0
"259",39256,39,0,7.047843565,0,1,11,102,25,46,1,0,1,0,0,0,0,1,0,0
"260",39257,32,0,6.410166851,0,1,15,118,23,47,2,1,0,0,0,0,0,0,1,0
"261",39258,17,0,8.99839347,0,1,14,85,98,33,1,0,1,0,0,0,0,1,0,0
"262",39259,39,1,19.35322998,0,1,17,114,68,48,2,0,1,0,0,0,1,0,0,0
"263",39260,21,0,10.02312022,0,2,1,20,80,12,2,1,0,0,0,0,0,0,0,1
"264",39261,24,1,7.047227525,0,0,19,142,89,27,2,1,0,0,0,0,0,1,0,0
"265",39262,33,1,19.09495345,0,2,1,115,12,30,0,0,0,0,1,0,0,0,1,0
"266",39263,29,1,22.05589659,0,2,8,12,73,35,2,1,0,0,0,0,0,1,0,0
"267",39264,35,0,8.135041014,0,0,2,44,69,40,0,1,0,0,0,0,0,0,0,1
"268",39265,35,0,19.80368458,0,1,0,59,43,12,0,1,0,0,0,0,0,0,0,1
"269",39266,42,0,23.17602566,0,2,2,140,16,37,0,0,1,0,0,0,0,0,1,0
"270",39267,46,0,8.117635958,0,0,6,60,12,2,1,0,1,0,0,0,0,0,0,1
"271",39268,41,1,2.501817985,0,1,2,85,24,34,0,0,0,0,1,1,0,0,0,0
"272",39269,37,0,10.14688673,0,1,10,151,28,37,2,0,1,0,0,0,0,0,1,0
"273",39270,24,1,3.440450641,0,0,12,149,10,33,2,0,0,1,0,0,0,0,1,0
"274",39271,20,1,4.99636757,0,0,11,65,51,49,1,1,0,0,0,0,0,0,0,1
"275",39272,38,0,15.5362203,0,2,8,79,24,20,1,1,0,0,0,0,1,0,0,0
"276",39273,32,0,11.95537623,1,0,12,124,68,21,2,0,0,1,0,1,0,0,0,0
"277",39274,24,0,17.1487359,0,0,16,61,47,4,1,0,1,0,0,0,0,0,0,1
"278",39275,29,0,9.964871466,0,0,2,168,29,1,0,1,0,0,0,0,0,0,1,0
"279",39276,48,1,23.9978384,0,2,4,37,30,19,0,0,0,0,1,0,1,0,0,0
"280",39277,22,1,14.11385635,0,2,12,60,39,2,1,0,0,0,1,1,0,0,0,0
"281",39278,49,0,7.705214441,0,1,8,102,73,10,1,0,1,0,0,0,1,0,0,0
"282",39279,41,1,5.168156713,0,2,7,94,32,49,1,1,0,0,0,0,0,1,0,0
"283",39280,39,1,7.23279903,0,1,1,166,6,45,0,1,0,0,0,0,0,0,0,1
"284",39281,17,1,5.790200418,0,2,2,67,96,47,1,0,1,0,0,1,0,0,0,0
"285",39282,35,1,11.88924867,0,0,12,95,14,2,1,0,0,1,0,0,1,0,0,0
